Model,DPO4032
Firmware Version,2.30

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.4
Sample Interval,0.0004
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,-0.113
Vertical Scale,0.01
Label,
TIME,CH1
-5.3600e-02,-0.112409
-5.3200e-02,-0.112628
-5.2800e-02,-0.113045
-5.2400e-02,-0.113081
-5.2000e-02,-0.112816
-5.1600e-02,-0.112841
-5.1200e-02,-0.112627
-5.0800e-02,-0.1132
-5.0400e-02,-0.112109
-5.0000e-02,-0.112634
-4.9600e-02,-0.112755
-4.9200e-02,-0.113205
-4.8800e-02,-0.112767
-4.8400e-02,-0.112884
-4.8000e-02,-0.113044
-4.7600e-02,-0.113156
-4.7200e-02,-0.112195
-4.6800e-02,-0.113456
-4.6400e-02,-0.113116
-4.6000e-02,-0.113211
-4.5600e-02,-0.112872
-4.5200e-02,-0.113092
-4.4800e-02,-0.113111
-4.4400e-02,-0.113184
-4.4000e-02,-0.112906
-4.3600e-02,-0.112016
-4.3200e-02,-0.113037
-4.2800e-02,-0.113098
-4.2400e-02,-0.112453
-4.2000e-02,-0.112878
-4.1600e-02,-0.112623
-4.1200e-02,-0.11297
-4.0800e-02,-0.112809
-4.0400e-02,-0.112778
-4.0000e-02,-0.112439
-3.9600e-02,-0.112919
-3.9200e-02,-0.112691
-3.8800e-02,-0.113411
-3.8400e-02,-0.113167
-3.8000e-02,-0.112975
-3.7600e-02,-0.112333
-3.7200e-02,-0.112214
-3.6800e-02,-0.112616
-3.6400e-02,-0.112364
-3.6000e-02,-0.113134
-3.5600e-02,-0.112411
-3.5200e-02,-0.113045
-3.4800e-02,-0.113772
-3.4400e-02,-0.112791
-3.4000e-02,-0.112547
-3.3600e-02,-0.113348
-3.3200e-02,-0.112734
-3.2800e-02,-0.113061
-3.2400e-02,-0.112213
-3.2000e-02,-0.113002
-3.1600e-02,-0.112936
-3.1200e-02,-0.112889
-3.0800e-02,-0.112808
-3.0400e-02,-0.113028
-3.0000e-02,-0.112503
-2.9600e-02,-0.113047
-2.9200e-02,-0.112403
-2.8800e-02,-0.11283
-2.8400e-02,-0.112959
-2.8000e-02,-0.112863
-2.7600e-02,-0.113189
-2.7200e-02,-0.112753
-2.6800e-02,-0.113016
-2.6400e-02,-0.112509
-2.6000e-02,-0.113022
-2.5600e-02,-0.112758
-2.5200e-02,-0.112831
-2.4800e-02,-0.112042
-2.4400e-02,-0.1128
-2.4000e-02,-0.113114
-2.3600e-02,-0.112861
-2.3200e-02,-0.113395
-2.2800e-02,-0.11268
-2.2400e-02,-0.113447
-2.2000e-02,-0.112961
-2.1600e-02,-0.113127
-2.1200e-02,-0.112363
-2.0800e-02,-0.111761
-2.0400e-02,-0.112844
-2.0000e-02,-0.113145
-1.9600e-02,-0.113003
-1.9200e-02,-0.112202
-1.8800e-02,-0.112959
-1.8400e-02,-0.11307
-1.8000e-02,-0.11322
-1.7600e-02,-0.113933
-1.7200e-02,-0.112711
-1.6800e-02,-0.112767
-1.6400e-02,-0.112595
-1.6000e-02,-0.112398
-1.5600e-02,-0.112777
-1.5200e-02,-0.112644
-1.4800e-02,-0.112636
-1.4400e-02,-0.112863
-1.4000e-02,-0.112497
-1.3600e-02,-0.112841
-1.3200e-02,-0.112472
-1.2800e-02,-0.112713
-1.2400e-02,-0.112955
-1.2000e-02,-0.113261
-1.1600e-02,-0.111947
-1.1200e-02,-0.113242
-1.0800e-02,-0.112495
-1.0400e-02,-0.113008
-1.0000e-02,-0.11268
-9.6000e-03,-0.113511
-9.2000e-03,-0.112983
-8.8000e-03,-0.11358
-8.4000e-03,-0.112514
-8.0000e-03,-0.113327
-7.6000e-03,-0.112895
-7.2000e-03,-0.112877
-6.8000e-03,-0.112494
-6.4000e-03,-0.112938
-6.0000e-03,-0.112916
-5.6000e-03,-0.112314
-5.2000e-03,-0.112723
-4.8000e-03,-0.113492
-4.4000e-03,-0.113348
-4.0000e-03,-0.113241
-3.6000e-03,-0.112769
-3.2000e-03,-0.11227
-2.8000e-03,-0.113206
-2.4000e-03,-0.113889
-2.0000e-03,-0.11365
-1.6000e-03,-0.112655
-1.2000e-03,-0.113058
-8.0000e-04,-0.112453
-4.0000e-04,-0.112364
7.3126e-15,-0.124552
4.0000e-04,-0.134455
8.0000e-04,-0.138559
1.2000e-03,-0.140194
1.6000e-03,-0.140281
2.0000e-03,-0.141252
2.4000e-03,-0.141902
2.8000e-03,-0.141945
3.2000e-03,-0.142256
3.6000e-03,-0.142681
4.0000e-03,-0.142692
4.4000e-03,-0.14268
4.8000e-03,-0.142433
5.2000e-03,-0.142566
5.6000e-03,-0.143567
6.0000e-03,-0.143122
6.4000e-03,-0.142777
6.8000e-03,-0.142527
7.2000e-03,-0.142566
7.6000e-03,-0.141977
8.0000e-03,-0.142591
8.4000e-03,-0.142128
8.8000e-03,-0.14265
9.2000e-03,-0.142533
9.6000e-03,-0.142613
1.0000e-02,-0.142398
1.0400e-02,-0.14218
1.0800e-02,-0.142722
1.1200e-02,-0.142756
1.1600e-02,-0.142789
1.2000e-02,-0.143123
1.2400e-02,-0.142353
1.2800e-02,-0.142925
1.3200e-02,-0.142588
1.3600e-02,-0.141878
1.4000e-02,-0.142325
1.4400e-02,-0.141731
1.4800e-02,-0.142789
1.5200e-02,-0.142334
1.5600e-02,-0.142422
1.6000e-02,-0.142848
1.6400e-02,-0.141978
1.6800e-02,-0.141927
1.7200e-02,-0.14228
1.7600e-02,-0.142267
1.8000e-02,-0.141838
1.8400e-02,-0.142702
1.8800e-02,-0.142081
1.9200e-02,-0.142333
1.9600e-02,-0.141816
2.0000e-02,-0.142672
2.0400e-02,-0.141134
2.0800e-02,-0.141912
2.1200e-02,-0.141533
2.1600e-02,-0.141881
2.2000e-02,-0.141448
2.2400e-02,-0.141683
2.2800e-02,-0.141759
2.3200e-02,-0.141739
2.3600e-02,-0.141242
2.4000e-02,-0.141208
2.4400e-02,-0.141686
2.4800e-02,-0.142031
2.5200e-02,-0.141747
2.5600e-02,-0.141827
2.6000e-02,-0.14162
2.6400e-02,-0.142
2.6800e-02,-0.141428
2.7200e-02,-0.140928
2.7600e-02,-0.140789
2.8000e-02,-0.1412
2.8400e-02,-0.141614
2.8800e-02,-0.140811
2.9200e-02,-0.141784
2.9600e-02,-0.140747
3.0000e-02,-0.141736
3.0400e-02,-0.141092
3.0800e-02,-0.141481
3.1200e-02,-0.14067
3.1600e-02,-0.140298
3.2000e-02,-0.140742
3.2400e-02,-0.141023
3.2800e-02,-0.140358
3.3200e-02,-0.140864
3.3600e-02,-0.140377
3.4000e-02,-0.140486
3.4400e-02,-0.140522
3.4800e-02,-0.140088
3.5200e-02,-0.140041
3.5600e-02,-0.140908
3.6000e-02,-0.140822
3.6400e-02,-0.140522
3.6800e-02,-0.140075
3.7200e-02,-0.140542
3.7600e-02,-0.1404
3.8000e-02,-0.139662
3.8400e-02,-0.140959
3.8800e-02,-0.140717
3.9200e-02,-0.140266
3.9600e-02,-0.139967
4.0000e-02,-0.140172
4.0400e-02,-0.13937
4.0800e-02,-0.140475
4.1200e-02,-0.140897
4.1600e-02,-0.139705
4.2000e-02,-0.140678
4.2400e-02,-0.139645
4.2800e-02,-0.139795
4.3200e-02,-0.140723
4.3600e-02,-0.139816
4.4000e-02,-0.139825
4.4400e-02,-0.140095
4.4800e-02,-0.139403
4.5200e-02,-0.139345
4.5600e-02,-0.140217
4.6000e-02,-0.139489
4.6400e-02,-0.140758
4.6800e-02,-0.139716
4.7200e-02,-0.139491
4.7600e-02,-0.139656
4.8000e-02,-0.139564
4.8400e-02,-0.140002
4.8800e-02,-0.139113
4.9200e-02,-0.139322
4.9600e-02,-0.139923
5.0000e-02,-0.139222
5.0400e-02,-0.13923
5.0800e-02,-0.139198
5.1200e-02,-0.13952
5.1600e-02,-0.139947
5.2000e-02,-0.139162
5.2400e-02,-0.139534
5.2800e-02,-0.139822
5.3200e-02,-0.139164
5.3600e-02,-0.139263
5.4000e-02,-0.139352
5.4400e-02,-0.139231
5.4800e-02,-0.138791
5.5200e-02,-0.138577
5.5600e-02,-0.138866
5.6000e-02,-0.138552
5.6400e-02,-0.138694
5.6800e-02,-0.139264
5.7200e-02,-0.138019
5.7600e-02,-0.138773
5.8000e-02,-0.138784
5.8400e-02,-0.138394
5.8800e-02,-0.138719
5.9200e-02,-0.138486
5.9600e-02,-0.139242
6.0000e-02,-0.139177
6.0400e-02,-0.138767
6.0800e-02,-0.138908
6.1200e-02,-0.139414
6.1600e-02,-0.138953
6.2000e-02,-0.138505
6.2400e-02,-0.138614
6.2800e-02,-0.138887
6.3200e-02,-0.13882
6.3600e-02,-0.139006
6.4000e-02,-0.138505
6.4400e-02,-0.139539
6.4800e-02,-0.138645
6.5200e-02,-0.138822
6.5600e-02,-0.138387
6.6000e-02,-0.138808
6.6400e-02,-0.139103
6.6800e-02,-0.138247
6.7200e-02,-0.138864
6.7600e-02,-0.138667
6.8000e-02,-0.137862
6.8400e-02,-0.138698
6.8800e-02,-0.138194
6.9200e-02,-0.13815
6.9600e-02,-0.138194
7.0000e-02,-0.138119
7.0400e-02,-0.138688
7.0800e-02,-0.137781
7.1200e-02,-0.139263
7.1600e-02,-0.137909
7.2000e-02,-0.137694
7.2400e-02,-0.138967
7.2800e-02,-0.138261
7.3200e-02,-0.137717
7.3600e-02,-0.138059
7.4000e-02,-0.138356
7.4400e-02,-0.138344
7.4800e-02,-0.138345
7.5200e-02,-0.138216
7.5600e-02,-0.138014
7.6000e-02,-0.137823
7.6400e-02,-0.138256
7.6800e-02,-0.137741
7.7200e-02,-0.138077
7.7600e-02,-0.1381
7.8000e-02,-0.137341
7.8400e-02,-0.138397
7.8800e-02,-0.138302
7.9200e-02,-0.138175
7.9600e-02,-0.137845
8.0000e-02,-0.138367
8.0400e-02,-0.137803
8.0800e-02,-0.137902
8.1200e-02,-0.137477
8.1600e-02,-0.13772
8.2000e-02,-0.136842
8.2400e-02,-0.136919
8.2800e-02,-0.137644
8.3200e-02,-0.137759
8.3600e-02,-0.137923
8.4000e-02,-0.138703
8.4400e-02,-0.138278
8.4800e-02,-0.138463
8.5200e-02,-0.137628
8.5600e-02,-0.13788
8.6000e-02,-0.137495
8.6400e-02,-0.138095
8.6800e-02,-0.137333
8.7200e-02,-0.137056
8.7600e-02,-0.137805
8.8000e-02,-0.137459
8.8400e-02,-0.137827
8.8800e-02,-0.137867
8.9200e-02,-0.137533
8.9600e-02,-0.138281
9.0000e-02,-0.137536
9.0400e-02,-0.137708
9.0800e-02,-0.137133
9.1200e-02,-0.137248
9.1600e-02,-0.137577
9.2000e-02,-0.137178
9.2400e-02,-0.137489
9.2800e-02,-0.137622
9.3200e-02,-0.13725
9.3600e-02,-0.137319
9.4000e-02,-0.137217
9.4400e-02,-0.137186
9.4800e-02,-0.137494
9.5200e-02,-0.137222
9.5600e-02,-0.137155
9.6000e-02,-0.137566
9.6400e-02,-0.137383
9.6800e-02,-0.137706
9.7200e-02,-0.137186
9.7600e-02,-0.136977
9.8000e-02,-0.137339
9.8400e-02,-0.13708
9.8800e-02,-0.137177
9.9200e-02,-0.137005
9.9600e-02,-0.13772
1.0000e-01,-0.137591
1.0040e-01,-0.136645
1.0080e-01,-0.137784
1.0120e-01,-0.136792
1.0160e-01,-0.137542
1.0200e-01,-0.136463
1.0240e-01,-0.136689
1.0280e-01,-0.13722
1.0320e-01,-0.136536
1.0360e-01,-0.137241
1.0400e-01,-0.137295
1.0440e-01,-0.137283
1.0480e-01,-0.137036
1.0520e-01,-0.136722
1.0560e-01,-0.136441
1.0600e-01,-0.136387
1.0640e-01,-0.136813
1.0680e-01,-0.137456
1.0720e-01,-0.137286
1.0760e-01,-0.137112
1.0800e-01,-0.137277
1.0840e-01,-0.137362
1.0880e-01,-0.13647
1.0920e-01,-0.137144
1.0960e-01,-0.136109
1.1000e-01,-0.136839
1.1040e-01,-0.135761
1.1080e-01,-0.136419
1.1120e-01,-0.136292
1.1160e-01,-0.136378
1.1200e-01,-0.136227
1.1240e-01,-0.137159
1.1280e-01,-0.136961
1.1320e-01,-0.136767
1.1360e-01,-0.13718
1.1400e-01,-0.136509
1.1440e-01,-0.136861
1.1480e-01,-0.136387
1.1520e-01,-0.136495
1.1560e-01,-0.136084
1.1600e-01,-0.136731
1.1640e-01,-0.136572
1.1680e-01,-0.136052
1.1720e-01,-0.136972
1.1760e-01,-0.135612
1.1800e-01,-0.136552
1.1840e-01,-0.136509
1.1880e-01,-0.136161
1.1920e-01,-0.136128
1.1960e-01,-0.136173
1.2000e-01,-0.136667
1.2040e-01,-0.136236
1.2080e-01,-0.136333
1.2120e-01,-0.136205
1.2160e-01,-0.136828
1.2200e-01,-0.135736
1.2240e-01,-0.137017
1.2280e-01,-0.136819
1.2320e-01,-0.136592
1.2360e-01,-0.135986
1.2400e-01,-0.136345
1.2440e-01,-0.135645
1.2480e-01,-0.136855
1.2520e-01,-0.136637
1.2560e-01,-0.136431
1.2600e-01,-0.136248
1.2640e-01,-0.137353
1.2680e-01,-0.136163
1.2720e-01,-0.136289
1.2760e-01,-0.136506
1.2800e-01,-0.136203
1.2840e-01,-0.136175
1.2880e-01,-0.13652
1.2920e-01,-0.134983
1.2960e-01,-0.136105
1.3000e-01,-0.135664
1.3040e-01,-0.136398
1.3080e-01,-0.136581
1.3120e-01,-0.136398
1.3160e-01,-0.136127
1.3200e-01,-0.135619
1.3240e-01,-0.136367
1.3280e-01,-0.136386
1.3320e-01,-0.136195
1.3360e-01,-0.135828
1.3400e-01,-0.135641
1.3440e-01,-0.135597
1.3480e-01,-0.13593
1.3520e-01,-0.135784
1.3560e-01,-0.13512
1.3600e-01,-0.136116
1.3640e-01,-0.135909
1.3680e-01,-0.13685
1.3720e-01,-0.136075
1.3760e-01,-0.135867
1.3800e-01,-0.13623
1.3840e-01,-0.135195
1.3880e-01,-0.136239
1.3920e-01,-0.13655
1.3960e-01,-0.136125
1.4000e-01,-0.136083
1.4040e-01,-0.135998
1.4080e-01,-0.136309
1.4120e-01,-0.136088
1.4160e-01,-0.135567
1.4200e-01,-0.135339
1.4240e-01,-0.135988
1.4280e-01,-0.13628
1.4320e-01,-0.135306
1.4360e-01,-0.135436
1.4400e-01,-0.1356
1.4440e-01,-0.135967
1.4480e-01,-0.13578
1.4520e-01,-0.13577
1.4560e-01,-0.135858
1.4600e-01,-0.135461
1.4640e-01,-0.136095
1.4680e-01,-0.136386
1.4720e-01,-0.136041
1.4760e-01,-0.135652
1.4800e-01,-0.135659
1.4840e-01,-0.134784
1.4880e-01,-0.135423
1.4920e-01,-0.135184
1.4960e-01,-0.134648
1.5000e-01,-0.135198
1.5040e-01,-0.135837
1.5080e-01,-0.135523
1.5120e-01,-0.135834
1.5160e-01,-0.135261
1.5200e-01,-0.135331
1.5240e-01,-0.13627
1.5280e-01,-0.135534
1.5320e-01,-0.13562
1.5360e-01,-0.135131
1.5400e-01,-0.135469
1.5440e-01,-0.135231
1.5480e-01,-0.13575
1.5520e-01,-0.135555
1.5560e-01,-0.135697
1.5600e-01,-0.135556
1.5640e-01,-0.135003
1.5680e-01,-0.135664
1.5720e-01,-0.135122
1.5760e-01,-0.135283
1.5800e-01,-0.136064
1.5840e-01,-0.134689
1.5880e-01,-0.1352
1.5920e-01,-0.134669
1.5960e-01,-0.135164
1.6000e-01,-0.13598
1.6040e-01,-0.135316
1.6080e-01,-0.135116
1.6120e-01,-0.134664
1.6160e-01,-0.135295
1.6200e-01,-0.135098
1.6240e-01,-0.134855
1.6280e-01,-0.134952
1.6320e-01,-0.134884
1.6360e-01,-0.134897
1.6400e-01,-0.135077
1.6440e-01,-0.134539
1.6480e-01,-0.135084
1.6520e-01,-0.134647
1.6560e-01,-0.135308
1.6600e-01,-0.135253
1.6640e-01,-0.1351
1.6680e-01,-0.134831
1.6720e-01,-0.13533
1.6760e-01,-0.135133
1.6800e-01,-0.135791
1.6840e-01,-0.134703
1.6880e-01,-0.134498
1.6920e-01,-0.134742
1.6960e-01,-0.135781
1.7000e-01,-0.134192
1.7040e-01,-0.134455
1.7080e-01,-0.135266
1.7120e-01,-0.135156
1.7160e-01,-0.135319
1.7200e-01,-0.135461
1.7240e-01,-0.135016
1.7280e-01,-0.134797
1.7320e-01,-0.134341
1.7360e-01,-0.134497
1.7400e-01,-0.13422
1.7440e-01,-0.134755
1.7480e-01,-0.135481
1.7520e-01,-0.134441
1.7560e-01,-0.135447
1.7600e-01,-0.134431
1.7640e-01,-0.135642
1.7680e-01,-0.135284
1.7720e-01,-0.134538
1.7760e-01,-0.133945
1.7800e-01,-0.134733
1.7840e-01,-0.134486
1.7880e-01,-0.133847
1.7920e-01,-0.134481
1.7960e-01,-0.134853
1.8000e-01,-0.13507
1.8040e-01,-0.134714
1.8080e-01,-0.135075
1.8120e-01,-0.134064
1.8160e-01,-0.134506
1.8200e-01,-0.134408
1.8240e-01,-0.134736
1.8280e-01,-0.134331
1.8320e-01,-0.134917
1.8360e-01,-0.134097
1.8400e-01,-0.134872
1.8440e-01,-0.133675
1.8480e-01,-0.134788
1.8520e-01,-0.134267
1.8560e-01,-0.134669
1.8600e-01,-0.13433
1.8640e-01,-0.135005
1.8680e-01,-0.134072
1.8720e-01,-0.13443
1.8760e-01,-0.135003
1.8800e-01,-0.133602
1.8840e-01,-0.133916
1.8880e-01,-0.134108
1.8920e-01,-0.134119
1.8960e-01,-0.134387
1.9000e-01,-0.134497
1.9040e-01,-0.133527
1.9080e-01,-0.134195
1.9120e-01,-0.134031
1.9160e-01,-0.13468
1.9200e-01,-0.134505
1.9240e-01,-0.133664
1.9280e-01,-0.134927
1.9320e-01,-0.134311
1.9360e-01,-0.13415
1.9400e-01,-0.134387
1.9440e-01,-0.133744
1.9480e-01,-0.135231
1.9520e-01,-0.133809
1.9560e-01,-0.133794
1.9600e-01,-0.134616
1.9640e-01,-0.133456
1.9680e-01,-0.133891
1.9720e-01,-0.134519
1.9760e-01,-0.134291
1.9800e-01,-0.134198
1.9840e-01,-0.134428
1.9880e-01,-0.134205
1.9920e-01,-0.134011
1.9960e-01,-0.134241
2.0000e-01,-0.134195
2.0040e-01,-0.133748
2.0080e-01,-0.134594
2.0120e-01,-0.134456
2.0160e-01,-0.133825
2.0200e-01,-0.134387
2.0240e-01,-0.133131
2.0280e-01,-0.133555
2.0320e-01,-0.13425
2.0360e-01,-0.134387
2.0400e-01,-0.134217
2.0440e-01,-0.134325
2.0480e-01,-0.134334
2.0520e-01,-0.134158
2.0560e-01,-0.133505
2.0600e-01,-0.134552
2.0640e-01,-0.133892
2.0680e-01,-0.13403
2.0720e-01,-0.132997
2.0760e-01,-0.133542
2.0800e-01,-0.133147
2.0840e-01,-0.133586
2.0880e-01,-0.133394
2.0920e-01,-0.134175
2.0960e-01,-0.133683
2.1000e-01,-0.13388
2.1040e-01,-0.133631
2.1080e-01,-0.133361
2.1120e-01,-0.13378
2.1160e-01,-0.133566
2.1200e-01,-0.132991
2.1240e-01,-0.133014
2.1280e-01,-0.133802
2.1320e-01,-0.133855
2.1360e-01,-0.133653
2.1400e-01,-0.133223
2.1440e-01,-0.133772
2.1480e-01,-0.133511
2.1520e-01,-0.133563
2.1560e-01,-0.133977
2.1600e-01,-0.133395
2.1640e-01,-0.133459
2.1680e-01,-0.13402
2.1720e-01,-0.133858
2.1760e-01,-0.13298
2.1800e-01,-0.134545
2.1840e-01,-0.133934
2.1880e-01,-0.133164
2.1920e-01,-0.134094
2.1960e-01,-0.133695
2.2000e-01,-0.13328
2.2040e-01,-0.133556
2.2080e-01,-0.132877
2.2120e-01,-0.133125
2.2160e-01,-0.132634
2.2200e-01,-0.133883
2.2240e-01,-0.133639
2.2280e-01,-0.13403
2.2320e-01,-0.132864
2.2360e-01,-0.133284
2.2400e-01,-0.133352
2.2440e-01,-0.133533
2.2480e-01,-0.133116
2.2520e-01,-0.133172
2.2560e-01,-0.133213
2.2600e-01,-0.132397
2.2640e-01,-0.133133
2.2680e-01,-0.1329
2.2720e-01,-0.13293
2.2760e-01,-0.133405
2.2800e-01,-0.133089
2.2840e-01,-0.133016
2.2880e-01,-0.133612
2.2920e-01,-0.13385
2.2960e-01,-0.133459
2.3000e-01,-0.133297
2.3040e-01,-0.133284
2.3080e-01,-0.13307
2.3120e-01,-0.133005
2.3160e-01,-0.133198
2.3200e-01,-0.132627
2.3240e-01,-0.132948
2.3280e-01,-0.132897
2.3320e-01,-0.133858
2.3360e-01,-0.133567
2.3400e-01,-0.133286
2.3440e-01,-0.133155
2.3480e-01,-0.133589
2.3520e-01,-0.133492
2.3560e-01,-0.133403
2.3600e-01,-0.13335
2.3640e-01,-0.132464
2.3680e-01,-0.132786
2.3720e-01,-0.13347
2.3760e-01,-0.132716
2.3800e-01,-0.132536
2.3840e-01,-0.133642
2.3880e-01,-0.133195
2.3920e-01,-0.133827
2.3960e-01,-0.132694
2.4000e-01,-0.133156
2.4040e-01,-0.132948
2.4080e-01,-0.133252
2.4120e-01,-0.132938
2.4160e-01,-0.132334
2.4200e-01,-0.133478
2.4240e-01,-0.132939
2.4280e-01,-0.132833
2.4320e-01,-0.133069
2.4360e-01,-0.132939
2.4400e-01,-0.133253
2.4440e-01,-0.133045
2.4480e-01,-0.132905
2.4520e-01,-0.133033
2.4560e-01,-0.133555
2.4600e-01,-0.133189
2.4640e-01,-0.133059
2.4680e-01,-0.13297
2.4720e-01,-0.133275
2.4760e-01,-0.133155
2.4800e-01,-0.133405
2.4840e-01,-0.132531
2.4880e-01,-0.13282
2.4920e-01,-0.132756
2.4960e-01,-0.133352
2.5000e-01,-0.132606
2.5040e-01,-0.133267
2.5080e-01,-0.132728
2.5120e-01,-0.133058
2.5160e-01,-0.132906
2.5200e-01,-0.132908
2.5240e-01,-0.133622
2.5280e-01,-0.132855
2.5320e-01,-0.132648
2.5360e-01,-0.132627
2.5400e-01,-0.132927
2.5440e-01,-0.132347
2.5480e-01,-0.132238
2.5520e-01,-0.132738
2.5560e-01,-0.132159
2.5600e-01,-0.132583
2.5640e-01,-0.132066
2.5680e-01,-0.132583
2.5720e-01,-0.132841
2.5760e-01,-0.132861
2.5800e-01,-0.132581
2.5840e-01,-0.132269
2.5880e-01,-0.132464
2.5920e-01,-0.132161
2.5960e-01,-0.132387
2.6000e-01,-0.133217
2.6040e-01,-0.13278
2.6080e-01,-0.13223
2.6120e-01,-0.13322
2.6160e-01,-0.133586
2.6200e-01,-0.131753
2.6240e-01,-0.132528
2.6280e-01,-0.132412
2.6320e-01,-0.132533
2.6360e-01,-0.131625
2.6400e-01,-0.132634
2.6440e-01,-0.132277
2.6480e-01,-0.132386
2.6520e-01,-0.132723
2.6560e-01,-0.132705
2.6600e-01,-0.132463
2.6640e-01,-0.132548
2.6680e-01,-0.13282
2.6720e-01,-0.132798
2.6760e-01,-0.132267
2.6800e-01,-0.132217
2.6840e-01,-0.132527
2.6880e-01,-0.132019
2.6920e-01,-0.131766
2.6960e-01,-0.132488
2.7000e-01,-0.132291
2.7040e-01,-0.132366
2.7080e-01,-0.132006
2.7120e-01,-0.132656
2.7160e-01,-0.131891
2.7200e-01,-0.131812
2.7240e-01,-0.132083
2.7280e-01,-0.132517
2.7320e-01,-0.131905
2.7360e-01,-0.131955
2.7400e-01,-0.132163
2.7440e-01,-0.131902
2.7480e-01,-0.132497
2.7520e-01,-0.131887
2.7560e-01,-0.13212
2.7600e-01,-0.132184
2.7640e-01,-0.132631
2.7680e-01,-0.132844
2.7720e-01,-0.131942
2.7760e-01,-0.132266
2.7800e-01,-0.131428
2.7840e-01,-0.132634
2.7880e-01,-0.13253
2.7920e-01,-0.1327
2.7960e-01,-0.13147
2.8000e-01,-0.132066
2.8040e-01,-0.131739
2.8080e-01,-0.131722
2.8120e-01,-0.13243
2.8160e-01,-0.131708
2.8200e-01,-0.131491
2.8240e-01,-0.13212
2.8280e-01,-0.132905
2.8320e-01,-0.132677
2.8360e-01,-0.131761
2.8400e-01,-0.132431
2.8440e-01,-0.132106
2.8480e-01,-0.132184
2.8520e-01,-0.131533
2.8560e-01,-0.132892
2.8600e-01,-0.132066
2.8640e-01,-0.13188
2.8680e-01,-0.131472
2.8720e-01,-0.130992
2.8760e-01,-0.131716
2.8800e-01,-0.130959
2.8840e-01,-0.131945
2.8880e-01,-0.132523
2.8920e-01,-0.13142
2.8960e-01,-0.131956
2.9000e-01,-0.131789
2.9040e-01,-0.132291
2.9080e-01,-0.1316
2.9120e-01,-0.131861
2.9160e-01,-0.131219
2.9200e-01,-0.131381
2.9240e-01,-0.132181
2.9280e-01,-0.131792
2.9320e-01,-0.131772
2.9360e-01,-0.131708
2.9400e-01,-0.132008
2.9440e-01,-0.131958
2.9480e-01,-0.131889
2.9520e-01,-0.131492
2.9560e-01,-0.132077
2.9600e-01,-0.131661
2.9640e-01,-0.132255
2.9680e-01,-0.131717
2.9720e-01,-0.131252
2.9760e-01,-0.131481
2.9800e-01,-0.131511
2.9840e-01,-0.131438
2.9880e-01,-0.131698
2.9920e-01,-0.133047
2.9960e-01,-0.131598
3.0000e-01,-0.131047
3.0040e-01,-0.131112
3.0080e-01,-0.13163
3.0120e-01,-0.131255
3.0160e-01,-0.131614
3.0200e-01,-0.131453
3.0240e-01,-0.131145
3.0280e-01,-0.130711
3.0320e-01,-0.131392
3.0360e-01,-0.132195
3.0400e-01,-0.131516
3.0440e-01,-0.131902
3.0480e-01,-0.131469
3.0520e-01,-0.131028
3.0560e-01,-0.131523
3.0600e-01,-0.13085
3.0640e-01,-0.130367
3.0680e-01,-0.131747
3.0720e-01,-0.131331
3.0760e-01,-0.131598
3.0800e-01,-0.130561
3.0840e-01,-0.130927
3.0880e-01,-0.13123
3.0920e-01,-0.131391
3.0960e-01,-0.131514
3.1000e-01,-0.131317
3.1040e-01,-0.131925
3.1080e-01,-0.131273
3.1120e-01,-0.130808
3.1160e-01,-0.131677
3.1200e-01,-0.131591
3.1240e-01,-0.13188
3.1280e-01,-0.131817
3.1320e-01,-0.131381
3.1360e-01,-0.131027
3.1400e-01,-0.130477
3.1440e-01,-0.131211
3.1480e-01,-0.131648
3.1520e-01,-0.131014
3.1560e-01,-0.130967
3.1600e-01,-0.130538
3.1640e-01,-0.132173
3.1680e-01,-0.130941
3.1720e-01,-0.131102
3.1760e-01,-0.131488
3.1800e-01,-0.13093
3.1840e-01,-0.13097
3.1880e-01,-0.130928
3.1920e-01,-0.131591
3.1960e-01,-0.131284
3.2000e-01,-0.131213
3.2040e-01,-0.131036
3.2080e-01,-0.131298
3.2120e-01,-0.131597
3.2160e-01,-0.130775
3.2200e-01,-0.131058
3.2240e-01,-0.131038
3.2280e-01,-0.130431
3.2320e-01,-0.130337
3.2360e-01,-0.131661
3.2400e-01,-0.131392
3.2440e-01,-0.130961
3.2480e-01,-0.131264
3.2520e-01,-0.131966
3.2560e-01,-0.131717
3.2600e-01,-0.130736
3.2640e-01,-0.131481
3.2680e-01,-0.13173
3.2720e-01,-0.131183
3.2760e-01,-0.131333
3.2800e-01,-0.130777
3.2840e-01,-0.130728
3.2880e-01,-0.130963
3.2920e-01,-0.131753
3.2960e-01,-0.131184
3.3000e-01,-0.131048
3.3040e-01,-0.13072
3.3080e-01,-0.131036
3.3120e-01,-0.131308
3.3160e-01,-0.130981
3.3200e-01,-0.131186
3.3240e-01,-0.130895
3.3280e-01,-0.131386
3.3320e-01,-0.130247
3.3360e-01,-0.131461
3.3400e-01,-0.131589
3.3440e-01,-0.131445
3.3480e-01,-0.130169
3.3520e-01,-0.130919
3.3560e-01,-0.130941
3.3600e-01,-0.131275
3.3640e-01,-0.131175
3.3680e-01,-0.13087
3.3720e-01,-0.130886
3.3760e-01,-0.130239
3.3800e-01,-0.130411
